id,label,tweet
852,0,@tdistjohn @_Kurda_ I'll have to settle for the 300 winchester mag I'm building.
853,0,"if it's a Kat and Annie showdown, the 'sudden death' could be literal. #mkr"
854,0,RT:@.vid.http://t.co/VDl5vWXKrj
855,0,“@Milenio: SLP: buscan que el bullying sea calificado como delito http://t.co/jzV3afC”/ aguas @shavala02 y @ile8argo no vayan a ir por alla!
856,0,@Sir5000 hm?
857,0,@annie_fd_xxx oh no need for bullying bbz! Okay hang on x
858,0,"We havent seen Elliott in about 2 years and my boy is comin to delco in one week, lets fucking go!!!!!"
859,0,RT @jcherkis: Thanks @Pahlkadot for the great talk  @Microsoft about digital government and @codeforamerica http://t.co/QmD7Ql5qQb
860,0,"RT @The_Eccles: Lloyd and Drasko think camping is going to be easy for them..i mean people have being calling them ""Camp"" for years! #MKR"
861,0,RT @RavenHUWolf: University of #Texas-#Arlington: Muslim student admits she made up the whole story. http://t.co/CbCR9u4FC9 http://t.co/Qv…
862,0,@Hannah_Borland no I'm just going through my tagged photos hahahha
863,0,Congrats Ash &amp; Camilla!
864,0,"Congrats to @Bigplaycj on breaking the great @JerryRice's record. Not sure what's more impressive, Megatron or Jerry's graciousness. #class"
865,0,@hunterewilliam @ShareThis Not exactly reds. Democratic Confederalism. http://t.co/GUoBEwSnB3
866,0,I love my coffee. What is your favorite brand of coffee to brew at your house? I'm looking for a new taste! #coffee
867,0,Dont mind working on gloomy days.:-)
868,0,"i don't care who likes me &amp; who doesn't ,"
869,0,@AnonHeel So you think I have a right to murder anyone who offends me?  Are you living in an asylum? Because if you aren't you should be.
870,0,@thain1982 http://t.co/2AXPNlSIkg
871,0,RT @rgay: I must say @twitter is useless in terms of dealing with harassment. You block and report and they tell you that they won't do any…
872,0,ê caramba n vao deixar a Jessie J cantar mesmo ? Af bullying
873,0,@Feminazi_Front @She_TheWolf @brotheryellow Bingo.
874,0,There's still a few teams that need to be voted off the island #mkr
875,0,Argh. All of these contestants are so frustratingly annoying #MKR
876,0,@adagrahamx3 better go to class today !
877,0,"@AsrulIbrahim @fadriankwartady @TaheggaAlfath haha mas asrul, iya bully aja, dia sering bully aku hehe"
878,0,@theThuggie what the HELL were you thinking with your company's name?
879,0,UGGGHHHHHHHHHHHHHHHHHHHHHHH FUCK OFF #MKR
880,0,"@98Halima @BilalIGhumman @johnnygjokaj @cdnKhadija @rfrankh53 Just leaders that extorted them with Jizya. Read code of Umar, microbrain."
881,0,Has anyone fallen into the irony vortex @MadJoyPad created? I have life preservers.
882,0,@GHCanada lol...You have no worries. You're one of the safe ones. @domesticH
883,0,Quem mais sofre bullying: ( ) Loiras burras. ( ) Nerds. (X) O número “24” da chamada. -&gt; @luuizaum DHUASHUDSAHUDAHSU
884,0,Watching bully beat down this shit funny af!
885,0,Laying down watching school daze
886,0,"@MyersNFL oh, you haven't heard it? it was amazing."
887,0,Australia Spends Two Months Deciding Whether Red M&M Is a Bully http://bit.ly/nCtrgd #Advertising
888,0,@HELLO__EMMA me too! We need to chill sometime soon now that everyone from the bdl is home from college.
889,0,@franosch They were left to the Iraqi army for the defense of the nation. Some people have to stretch for a way to blame US for everything.
890,0,#mkr has been on for 9 months and we have only lost 3 teams.  #neverendingstory
891,0,#Christian Right Calls @AlFranken #Liberal Bully 4 Exposing Their Big Lie http://t.co/KboP2xX via @politicususa #politics #goplies #bigotry
892,0,Ready to run playing as mkr background music 😍👌 #mkr
893,0,RT @thetrudz: Because anyone else would've at least answered Lauren's questions or say they'd look into the critiques of Ensler's work.
894,0,@Skawtnyc @a_man_in_black @ChrisWarcraft I saw.
895,0,RT @greysfan: Vicky and Celine are the other team in sudden death. No surprise there although it would have been nice if it was Kat and And…
896,0,Let's go Katy's Birthday!!!
897,0,How am I getting home from college :((((
898,0,"@AMohedin @halalflaws @haroonstyles @islamdefense @greenlinerzjm So your claim is that me are physically superior, right?"
899,0,They *are* fairy tale creatures.
900,0,"@halalflaws @greenlinerzjm @biebervalue The problem is that they are forced to wear it, microbrain. http://t.co/b1AJGn141J"
901,0,RT @YumchaAddict: mmmm YUM Love @LisaMRomano's chestnut gnocchi roasted in creamy caramel http://t.co/PEwHpKEpNM #Aussie #Food @alanwphotos…
902,0,@DMCCONAHAY80 haha alright thanks David
903,0,"RT @thetrudz: + Lauren's name. Defended misuse of ""chief!"" To an Indigenous woman critiquing settler colonialism! Then she insulted Aura, &amp;…"
904,0,@ANew92 people are mean just try to remember to look the other way or stand up for yourself with out becoming a bully
905,0,"quando se ofende, goza,humilha, discrimina, exclui, empurra, rouba ou se quebra os pertences, isso também é bullying."
906,0,"@naomi_mariex @amylambert_93 I'm still unsure, I really want to but feeling a little pants and money dude! No money!  :( I dunno :("
907,0,"I've got redirects set up, so existing articles/posts that linked to the old URLs should work just fine."
908,0,@keithlaw Armstrong cheated in the dirtiest sport in the world. #shockedface
909,0,RT @IUteamstarcandy: [ANNOUNCEMENT] IU with Oh Hyuk #Cant_Love_You_Anymore will be out at 6PM today!
910,0,@MsKool_AidSmile lol your rite.
911,0,"Retweet if you're 100% against bullying. If you retweet this, you're an inspiration to me. &lt;3"
912,0,@desdemoor nice piece des. See earlier tweet from @Bull_Highgate - beer tapping night next tues 6th! Be great to c u there! Spread the word!
913,0,All I need in this life of sin is me and my boyfriend 🎶🎶
914,0,@Animecommentary everyone is awkward. :P  most people think they are most awkward than they really are. you're fine.
915,0,@CatalanCars Wajajajaja. Recuerda que estás solo allá en Serena. Así que podemos hacerte bullying a ti. jajajaja. nah.
916,0,@AndreaFaulds yes and yes
917,0,Fuck off I can't watch another round #mkr
918,0,@discerningmumin We neither created or supported Sadam. We dealt with him cause that was what there was.
919,0,"@anna_m_thomas I don't, do you know what crack is? Haha"
920,0,@98Halima @BilalIGhumman @johnnygjokaj @cdnKhadija @rfrankh53 The bloodiest history of murder is that of Islam. http://t.co/wIyDWodNjP
921,0,@tomdcc it's very easy to change your GV #.
922,0,#fat
923,0,@GTALAD4EVA Not at all. We haven't announced any dates yet.
924,0,#Itreallymakesmemad when people make fun of people and bully people with medical problems. Or even people without medical problems.
925,0,ISS É BULLYING
926,0,@LifeInKhilafah This is life in the Khalifa. An orgy of murder and celebration of killing in the most gruesome way. http://t.co/m4oCmDH3BR
927,0,"@zeynep @twitter @delbius omg, is that what happened? i keep hitting the wrong button."
928,0,This will be my absolute last day in a skirt. #80Today :D
929,0,how do i even have an ear ache i am not 4
930,0,"She's trying to play it as ""we can have our own opinions but I still respect you"" - No. She doesn't. She admitted that she was selling out."
931,0,School Days HQ marathon last night exhausted me
932,0,@Nick_d_Williams I know Putin. Why would I spend 5 seconds looking at his propaganda?
933,0,"I'd be happy to get an adult, but leo wouldn't adjust well. He thinks he is dominant to everything. Can't have a big dog, he gets protective"
934,0,@alyssadaguise alyssaaa follback me maybee?...... And goodnight :))
935,0,@RealDackFayden @tauriqmoosa yeah. i tried to talk to him. he won't even tell me why he thinks this is a thing.
936,0,"@SirajZarook @BilalIGhumman @OdiniaInvictus @IsraeliRegime And like Boko Haram and many others, they only need the concept of Islamic Jihad."
937,0,"So please take your accusations of ""WHY AREN'T YOU PROSECUTING, EVIL ANTIGG SCUM"" and go educate yourself. @PendragonTarot"
938,0,RT @Skawtnyc: @a_man_in_black @freebsdgirl @ChrisWarcraft The level of transference and tone deafness on this one is amazing. https://t.co/…
939,0,~10% of the posts I've read on Facebook today are people looking for work. Jeez. I thought the unemployment rate was supposed to be better?
940,0,@BBJ2013 Lol i dont!
941,0,I feel we're in for one hell of a ride on #MKR thanks to the inclusion of Crazy-Kat. http://t.co/nYriPVKbJt
942,0,"I need dumbbells w/plates, pref up to 60 lbs on each. Suggestions to find these in the Bay Area cheap?"
943,0,"Seu merda - ""Isso é bullying"" - ""Só se for com a merda"". http://t.co/D8YXBxc"
944,0,Watching people like @GMShivers further FYGM culture. That's... unfortunate.
945,0,oh god oh god oh god never point a microscope at skin
946,0,@BuzzFeed stopping just short of technical plagiarism since 2006
947,0,"@MaxBlumenthal What ""along side""?"
948,0,@sayheytozayna wassup?
949,0,@anglekaitlyn13 just pick either green purple or black! are you going to do it before back to school?
950,0,@LifeInKhilafah Salahuddin was a Kurd and decent general - just fighting for a bad cause.
951,0,RT @kenzie_mariah: KAT IS A FUCKING CUNT #mkr
952,0,@CALMicC wary isn't the same thing as condemnation. :)
953,0,Even when there's no school I still get up before 7. #whyyyy
954,0,"Ok, well the score was able to be manipulated by the contestants to let the inferior team through. Doesn't sound fair really. #mkr"
955,0,I  missed the end of #MKR to watch #GoggleboxAU what happened ?
956,0,"If I can't talk to random strange women, how will I ever date!? is like ""if I can't talk to random strange men, how will I make friends!?"""
957,0,I went to sleep at 2am. Woke up at 5am. Took the 5:53 train. And got to school before 7:30. I deserve an Olympic medal for doing this
958,0,Im gunna have some cray abs by the time im done being sick #sickpeopleporbz #coughing
959,0,Kat &amp; Andre have the worst sportsmanship. Genuinely hope they don't do well purely because of how bitter they are. #mkr
960,0,Kat and Andre are so so mean. #mkr
961,0,@nine11inreverse Think about it. Good night.
962,0,lmaoooo bullying hae xD
963,0,@abu__ramadi We can see that by the Daesh fleeing Kobane and the Mosule countryside.
964,0,@elplatt @TheQuinnspiracy babies
965,0,@shanley #killallmen
966,0,RT @YG_WINNER: [!] WINNER #REALLYREALLY at #1 and #FOOL at #8 on Melon (9PM KST)! ð ðð»ðªð»ð https://t.co/F8dCMD80Ri
967,0,"@WithTrish @JRehling Look, if you don't know anything about Islam, then don't waste my time."
968,0,I actually literally do not have patience for this hey #MKR
969,0,@BajaLime @BeerGynt @bidetofevil will def be getting back to this though. i think salesforce will be a good idea for us.
970,0,@AdamJDT Yeah it's hilarious how women's contributions to science are minimized and stolen. I'm glad you see the humor.
971,0,Bullying http://t.co/sbHjDUt via @youtube
972,0,Why don't you just give them a 0 and shut the fuck up #mkr
973,0,#cm7 don't think we don't know lmao😂😂 #beplaya http://t.co/PiDyKapm
974,0,"Não sei pq tanto propaganda contra o bullying, o bullying é igual a estudar qnd mais vc estuda mais sofre tá ligado? rs"
975,0,@busywriting Is it fantasy to think Hillary would be knocking heads together and using the power of the bully pulpit to expose R bad faith?
976,0,Oh. My. God. http://t.co/WHy3a8o33z http://t.co/5Vsf5JRoI6
977,0,Yep it's Monday
978,0,#MKR anyone can cook from a can girls.
979,0,@coopatropp np. Will be home soon.
980,0,“@emmadaisy___: They won't mind if it's not perfectly presented.
981,0,"Lucky Adam isn't involved in this challenge, he'd hate the thought of feeding children #mkr"
982,0,Why do teams look shocked when they announce the final score will be revealed at a different location? Haven't they watched #mkr before?
983,0,I feel like the percentage of people that I hang out with at school is fake
984,0,@KellyTurner99 @isra_jourisra @fei989 Where do you get the idea that Islam forbids death by fire?
985,0,@nessabear_cantu love you! Come over and spend time with me tonight. I miss you and I have no school tomorrow
986,0,@DianH4 We don't support Saudi at all. We simply do business with them.  The Saudis were produced by Islam.
987,0,Watching #MKR before @marlo_music LEL @JordanaTascione
988,0,"I suspect she doesn't know about either connection. But it's the site she's posting to, lol."
989,0,"oooo. Almost forgot, need to submit to CFP for #osbridge. :)"
990,0,Yeah unlike this tweet @TeamSandhu I'm not sexist but do girls do everything for attention?
991,0,"@VinCastronovo Guess what?!!? IM getting a tattoo that says #GRAND or ""Starve a bully,feed your soul"" on my wrist! but a real one! #WEIRD"
992,0,#drasko's partner must have patience of a saint. #mkr #mkr2015 @mykitchenrules
993,0,@Anastaciatime flick it!
994,0,Bully: your stupid  victim: u just punched me in the feelings :(
995,0,"@AlitaMillanir  Quizas no sabes lo que es tener cáncer, tampoco te lo deseo. Pero te mereces un bulling monumental por tus dichos."
996,0,@bruce_veltri Social Justice Warrior.
997,0,MTV VMAs: Kevin Hart jokes he was bullied to host sans pay [Video] http://t.co/p6gmXNT
998,0,Algebra 2 &lt;&lt;&lt;&lt;&lt;&lt; I Absolutely Hate It
999,0,"RT @finicalgal: Basically the #MKR ""twists"" are a series of annoying ways to extend this season."
1000,0,@luizpsc I fucking love her. She is hot as shit.
1001,0,@kencf0618 I can never tell anymore. :P
1002,0,"Because if Elliot Rodger had killed just ONE woman who had rejected him for a date, it would not be national news. #YesAllWomen"
1003,0,Hoping editing might be to blame but srsly #katandandre need to check themselves! Can't wait till they're out cooked by the other teams #MKR
1004,0,@DrHaque @MaxBlumenthal @NYCJulieNYC @mehdirhasan @tnr You have to be dumber than a rock to think that ISIS wants a Jewish state.
1005,0,"@BeRh00M What you see as ""normal,"" women see as threatening, and we keep telling you dudes this, but you don't actually want to listen."
